-- ============================================================================
-- Query 08: All Sessions from drvl1078 — Activity 08:30 to 08:50
-- ============================================================================
-- Database: POST2P (DBID: 2771519206)
-- Snap Range: 233938 - 233941 (09-MAR-2026 08:00 to 09:30)
-- Purpose: Show all ASH activity from machine drvl1078 (where SID 3082 originated) around the storm onset
-- 
-- SQL Query:
--   SELECT sample_time, session_id, session_serial#, user_id,
--          sql_id, sql_opname, module, program,
--          event, session_state, blocking_session
--   FROM   dba_hist_active_sess_history
--   WHERE  dbid = 2771519206
--     AND  snap_id BETWEEN 233938 AND 233941
--     AND  machine = 'drvl1078'
--     AND  sample_time BETWEEN
--          TO_TIMESTAMP('2026-03-09 08:30:00','YYYY-MM-DD HH24:MI:SS') AND
--          TO_TIMESTAMP('2026-03-09 08:50:00','YYYY-MM-DD HH24:MI:SS')
--   ORDER BY sample_time, session_id;
-- 
-- Notes: 9,291 rows — comprehensive view of drvl1078 sessions before and during storm
-- ============================================================================
SAMPLE_TIME,SESSION_ID,SESSION_SERIAL#,USER_ID,SQL_ID,SQL_OPNAME,MODULE,PROGRAM,EVENT,SESSION_STATE,BLOCKING_SESSION
09-MAR-26 08.50.39.586000000 AM,2339,3940,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,2345,65243,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,2346,20051,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,2349,57569,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,2353,31791,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,2443,14732,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,2446,15349,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,2451,17191,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,3082
09-MAR-26 08.50.39.586000000 AM,2456,41289,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,3082
09-MAR-26 08.50.39.586000000 AM,2458,3887,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,2464,24086,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,2551,63323,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,2558,16187,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,2569,25921,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,2654,49899,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,2655,9821,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,3082
09-MAR-26 08.50.39.586000000 AM,2669,60477,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,2680,3011,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,2681,51105,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,2682,20381,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,2684,16800,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,2774,59255,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,2780,56684,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,2781,7411,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,2785,10087,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,2791,32145,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,2865,23827,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,2885,50059,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,2887,35497,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,2899,45879,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,2974,17313,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,2981,43343,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,2982,21349,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,2989,35201,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,2997,19312,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,2998,60833,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,3000,32814,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,3004,2507,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,3082,44313,267,459f3z9u4fb3u,SELECT,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.50.39.586000000 AM,3083,21317,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,3085,21109,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,3099,46077,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,3105,37343,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,3082
09-MAR-26 08.50.39.586000000 AM,3185,24937,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,3201,54005,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,3204,31257,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,3205,33413,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,3214,14385,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,3082
09-MAR-26 08.50.39.586000000 AM,3299,57821,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,3310,36911,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,3082
09-MAR-26 08.50.39.586000000 AM,3313,29048,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,3317,4425,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,3393,65459,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,3082
09-MAR-26 08.50.39.586000000 AM,3395,10668,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,3400,161,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,3401,27013,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,3404,53035,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,3416,25491,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,3424,60559,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,3426,12507,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,3505,33943,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,3082
09-MAR-26 08.50.39.586000000 AM,3518,54457,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,3519,16585,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,3535,32933,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,3606,47623,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,3608,33657,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,3617,23969,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,3635,57813,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,3636,18101,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,3082
09-MAR-26 08.50.39.586000000 AM,3723,58523,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,3727,42788,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,3732,36737,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,3743,44505,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,3746,181,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,3828,45812,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,3831,50783,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,3835,58306,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,3846,35603,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,3851,1337,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,3082
09-MAR-26 08.50.39.586000000 AM,3853,30673,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,3927,9211,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,3929,11157,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,3939,45981,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,3953,20945,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,3958,30061,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,3082
09-MAR-26 08.50.39.586000000 AM,3961,2095,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,4035,43723,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,4036,4587,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,4048,6643,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,4055,5555,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,4139,1801,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,3082
09-MAR-26 08.50.39.586000000 AM,4145,52105,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,4161,18045,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,4162,35709,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,4169,53908,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,4243,57783,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,4253,22581,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,4258,50745,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,4347,36801,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,4356,37462,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,4363,15543,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,4368,55965,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,4378,60447,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,4383,25689,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,4456,55487,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,4468,779,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,4474,49333,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,4480,28283,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,4486,21741,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,4562,14427,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,3082
09-MAR-26 08.50.39.586000000 AM,4568,13208,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,4584,42169,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,4586,15431,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,4592,39903,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,4666,26849,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,4670,52673,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,4676,63422,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,4691,59245,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,4697,41741,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,3082
09-MAR-26 08.50.39.586000000 AM,4771,42391,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,4796,20447,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,4801,27703,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,4893,10279,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,4897,51727,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,4899,16575,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,4905,20013,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,3082
09-MAR-26 08.50.39.586000000 AM,4907,63673,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,4909,39737,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,4910,28291,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,4911,14501,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,4989,45185,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,4994,9197,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,3082
09-MAR-26 08.50.39.586000000 AM,4996,3415,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,5011,41327,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,5097,20979,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,3082
09-MAR-26 08.50.39.586000000 AM,5098,40211,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,5120,56399,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,5123,13621,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,5124,47605,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,5215,51363,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,5216,7311,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,5228,60675,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,5303,21107,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,5311,44069,267,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,5321,28991,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,5327,48166,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
09-MAR-26 08.50.39.586000000 AM,5329,13263,198,,,sqlplus@drvl1078 (TNS V1-V3),sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322
